cohort,source_count,encoder,track,split_id,mask_id,equal_participant_nrmse,equal_participant_nmse,row_mean_nrmse,p95,p99,maximum,rows_above_one,participants,records
hcp83,8,qsf,random_projection,4,3,0.1289643040476173,0.016788811203702174,0.1289643040476173,0.15011850776535762,0.1705405607133195,0.1863096757248369,0,213,213
hcp83,8,qsf,random_projection,5,1,0.11699788027259234,0.014137931687416146,0.11699788027259234,0.15556783355594567,0.16993747547512048,0.2088067263588527,0,213,213
hcp83,8,qsf,random_projection,5,2,0.15849661860313485,0.02534268155322941,0.15849661860313485,0.18348036352451844,0.20857806945638405,0.2183140512463314,0,213,213
hcp83,8,qsf,random_projection,5,3,0.12498536071182054,0.01582476251310259,0.12498536071182054,0.150723094013148,0.16070519766213825,0.2200850624692915,0,213,213
hcp83,8,qsf,random_robust,1,1,0.11796660949532865,0.01424359048093615,0.11796660949532865,0.15153421503448392,0.16692001525854933,0.2219572853826591,0,213,213
hcp83,8,qsf,random_robust,1,2,0.15306041402440082,0.023554853276644732,0.15306041402440082,0.17304274300050332,0.18706712276454027,0.2023353886275513,0,213,213
hcp83,8,qsf,random_robust,1,3,0.11836819494638205,0.014218210227521276,0.11836819494638205,0.1439768041770036,0.16078739348293297,0.1955984566192801,0,213,213
hcp83,8,qsf,random_robust,2,1,0.11610903352628689,0.013789616166606072,0.11610903352628689,0.14875854734493849,0.17012726198165132,0.1787600311450211,0,211,211
hcp83,8,qsf,random_robust,2,2,0.1651622787959365,0.027464118923419732,0.1651622787959365,0.18342852299084514,0.23409406093471644,0.2388258556696634,0,211,211
hcp83,8,qsf,random_robust,2,3,0.12051627669183854,0.014709171147926466,0.12051627669183854,0.14970939942088415,0.16016121238347503,0.1664722484790064,0,211,211
hcp83,8,qsf,random_robust,3,1,0.1153659120665314,0.013723676320910658,0.1153659120665314,0.15225424665966855,0.1877284320346993,0.2117093164740398,0,213,213
hcp83,8,qsf,random_robust,3,2,0.15432708631202408,0.024015110432153954,0.15432708631202408,0.18023828331084668,0.20141048033517228,0.2390168553203153,0,213,213
hcp83,8,qsf,random_robust,3,3,0.12285277343415814,0.015346010037949642,0.12285277343415814,0.14961111715778078,0.18841377161209982,0.2034044117083428,0,213,213
hcp83,8,qsf,random_robust,4,1,0.13785020079295884,0.019365612654103453,0.13785020079295884,0.17106250991005942,0.19591088843872528,0.2235849326814933,0,213,213
hcp83,8,qsf,random_robust,4,2,0.15830864559947486,0.025244264027567898,0.15830864559947486,0.1836502421648727,0.20350591445719668,0.2185553894991512,0,213,213
hcp83,8,qsf,random_robust,4,3,0.12725974067076629,0.016333129770001925,0.12725974067076629,0.14631005650180248,0.16074395419290677,0.1794885311964263,0,213,213
hcp83,8,qsf,random_robust,5,1,0.1141917960195976,0.013446991838653428,0.1141917960195976,0.15371582034557033,0.16897677217445192,0.184443544837655,0,213,213
hcp83,8,qsf,random_robust,5,2,0.15676195212035654,0.024779216136463,0.15676195212035654,0.1809729230685257,0.20496629854486048,0.2083061785932844,0,213,213
hcp83,8,qsf,random_robust,5,3,0.12426928136914633,0.015619508926350298,0.12426928136914633,0.14696573418194528,0.1605256499075746,0.212443859471188,0,213,213
hcp83,8,qsf,selected_bounded_residual,1,1,0.10915112187021267,0.012159171639132157,0.10915112187021267,0.13314324319943308,0.16286598989465045,0.1785662322104186,0,213,213
hcp83,8,qsf,selected_bounded_residual,1,2,0.1412328635967385,0.020069955087194013,0.1412328635967385,0.15991602327575702,0.16645071512197687,0.1968247854527993,0,213,213
hcp83,8,qsf,selected_bounded_residual,1,3,0.11719388012884617,0.013876632183676992,0.11719388012884617,0.13556187063782393,0.15725540205843222,0.1987091008458872,0,213,213
hcp83,8,qsf,selected_bounded_residual,2,1,0.1084676464543224,0.012086783405473093,0.1084676464543224,0.13744822362458992,0.17716482502783681,0.1976377051234157,0,211,211
hcp83,8,qsf,selected_bounded_residual,2,2,0.14230928645961724,0.020419995212949342,0.14230928645961724,0.16515971121209105,0.19040542084612577,0.1962398869746286,0,211,211
hcp83,8,qsf,selected_bounded_residual,2,3,0.11725480662346507,0.013968072023622536,0.11725480662346507,0.14325283535280464,0.17711889886136817,0.1898192333832178,0,211,211
hcp83,8,qsf,selected_bounded_residual,3,1,0.10897612125028489,0.012220519487451493,0.10897612125028489,0.1388203191583478,0.1764154517590316,0.1965817333336138,0,213,213
hcp83,8,qsf,selected_bounded_residual,3,2,0.14424760488373956,0.020991789120763212,0.14424760488373956,0.16799922280694127,0.1927336674423311,0.2070859936022621,0,213,213
hcp83,8,qsf,selected_bounded_residual,3,3,0.11796465156499955,0.014134727738273753,0.11796465156499955,0.14146453723483343,0.17824554989758787,0.1956152516472969,0,213,213
hcp83,8,qsf,selected_bounded_residual,4,1,0.10722003106409426,0.011770334103479536,0.10722003106409426,0.1344346384451959,0.15951327652865904,0.197786334203167,0,213,213
hcp83,8,qsf,selected_bounded_residual,4,2,0.14359924961727885,0.020751761633295344,0.14359924961727885,0.16553819044711127,0.17891080399395942,0.1861905343101164,0,213,213
hcp83,8,qsf,selected_bounded_residual,4,3,0.11732026544587146,0.013920677149155167,0.11732026544587146,0.13638303055438378,0.16598681391303882,0.173326272418148,0,213,213
hcp83,8,qsf,selected_bounded_residual,5,1,0.10771958634449376,0.01186126593162707,0.10771958634449376,0.13756515103434802,0.15040645230978625,0.1758596510602231,0,213,213
hcp83,8,qsf,selected_bounded_residual,5,2,0.14310246126727724,0.020654121028204016,0.14310246126727724,0.16358629564739857,0.19624530374325797,0.2039715303890139,0,213,213
hcp83,8,qsf,selected_bounded_residual,5,3,0.11652064234451852,0.013719448478058924,0.11652064234451852,0.135973054925182,0.1563906142129854,0.1930552470145226,0,213,213
